Lookup,Commercial_Mapping,Retail_Mapping,BU,FUM,REPORTING_DATE,DIVISION_NAME,DEAL_SOURCE_SYSTEM,PSGL_PRODUCT_CODE,PSGL_ACCOUNT_CODE,PROFIT_CENTRE,PSGL_AFFILIATE_CODE,PSGL_PRODUCT_CODE_12,DEAL_TYPE,DEAL_SUBTYPE,_rca_bookv_
1421004OD0004*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,41020000,*,OD0004,DDA,HD,"664,13"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,65120000,*,OD0004,DDA,HD,"14817,96"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,58000000,*,OD0004,DDA,HD,"13545,56"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,40030000,*,OD0004,DDA,HD,"2263,34"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,60300000,*,OD0004,DDA,HD,"138,02"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,40370000,*,OD0004,DDA,HD,"44,31"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,25800000,*,OD0004,DDA,HD,"8429,31"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,70040000,*,OD0004,DDA,HD,"114,51"
1421004OD0004*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,24830000,*,OD0004,DDA,HD,"25,82"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,60350000,*,OD0004,DDA,HD,"41225,11"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,38710000,*,OD0004,DDA,HD,"14380,23"
1421004OD0004*,Overdrafts,,Private Bank and Advice,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,26060000,*,OD0004,DDA,HD,"0,11"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,60370000,*,OD0004,DDA,HD,"19033,82"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,21360000,*,OD0004,DDA,HD,"67398,6"
1421004OD0004*,Overdrafts,,Diversified & Specialist Industries,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,37410000,*,OD0004,DDA,HD,"1338,4"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,21660000,*,OD0004,DDA,HD,"21058,9"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,75540000,*,OD0004,DDA,HD,"259,26"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,50570000,*,OD0004,DDA,HD,"1154,65"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,40640000,*,OD0004,DDA,HD,"56530,73"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,37740000,*,OD0004,DDA,HD,"9973,88"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,35490000,*,OD0004,DDA,HD,"6280,01"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,33880000,*,OD0004,DDA,HD,"81281,39"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,47740000,*,OD0004,DDA,HD,"5120,49"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,50180000,*,OD0004,DDA,HD,"23527,69"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,40680000,*,OD0004,DDA,HD,"4,08"
1421004OD0004*,Overdrafts,,Private Bank and Advice,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,66060000,*,OD0004,DDA,HD,"2021,48"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,50440000,*,OD0004,DDA,HD,"164,85"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,29140000,*,OD0004,DDA,HD,"1772,39"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,40540000,*,OD0004,DDA,HD,"232,03"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,40410000,*,OD0004,DDA,HD,"6706,22"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,62520000,*,OD0004,DDA,HD,"188,46"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,35480000,*,OD0004,DDA,HD,"12864,48"
1421004OD0004*,Overdrafts,,Small to Medium Enterprise Banking,Net loans and advances,2024-07-31,Commercial Division,CAPIDSAU,OD0004,1421004,21390000,*,OD0004,DDA,HD,"0,09"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,47170000,*,DDAHAZ,DDA,HD,"2192956,56"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,60350000,*,DDAHAZ,DDA,HD,34999029
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,35490000,*,DDAHAZ,DDA,HD,"10755580,89"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40620000,*,DDAHAZ,DDA,HD,"556318,89"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,33880000,*,DDAHAZ,DDA,HD,"534451565,2"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21320000,*,DDAHAZ,DDA,HD,"12021000,04"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,47740000,*,DDAHAZ,DDA,HD,"89702519,91"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,65130000,*,DDAHAZ,DDA,HD,"16,06"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,38710000,*,DDAHAZ,DDA,HD,2223051541
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,47770000,*,DDAHAZ,DDA,HD,"277016,02"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,50780000,*,DDAHAZ,DDA,HD,"7033837,97"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21620000,*,DDAHAZ,DDA,HD,"2902083,62"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,47780000,*,DDAHAZ,DDA,HD,"664095,71"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,75540000,*,DDAHAZ,DDA,HD,1291
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40030000,*,DDAHAZ,DDA,HD,"37847664,8"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,67170000,*,DDAHAZ,DDA,HD,"4375617,4"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,25870000,*,DDAHAZ,DDA,HD,5
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,37410000,*,DDAHAZ,DDA,HD,"87472010,78"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,50440000,*,DDAHAZ,DDA,HD,"9216143,41"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,20210000,*,DDAHAZ,DDA,HD,"945475,13"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,20490000,*,DDAHAZ,DDA,HD,"3079,01"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,50420000,*,DDAHAZ,DDA,HD,"28138,61"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,30220000,*,DDAHAZ,DDA,HD,"737318,2"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,60210000,*,DDAHAZ,DDA,HD,"6113,34"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,27170000,*,DDAHAZ,DDA,HD,"17267000,34"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,41020000,*,DDAHAZ,DDA,HD,"72583458,62"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21020000,*,DDAHAZ,DDA,HD,"1790770,55"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,57170000,*,DDAHAZ,DDA,HD,"4761848,42"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,50590000,*,DDAHAZ,DDA,HD,"10302173,06"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,55280000,*,DDAHAZ,DDA,HD,"229807,73"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21230000,*,DDAHAZ,DDA,HD,"6702007,13"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36030000,*,DDAHAZ,DDA,HD,"304231,23"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,60240000,*,DDAHAZ,DDA,HD,"392,46"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21660000,*,DDAHAZ,DDA,HD,"110025661,4"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36040000,*,DDAHAZ,DDA,HD,"2418722,76"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36270000,*,DDAHAZ,DDA,HD,"46777,68"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,55270000,*,DDAHAZ,DDA,HD,"0,89"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,60530000,*,DDAHAZ,DDA,HD,"11804667,29"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36240000,*,DDAHAZ,DDA,HD,"293615,41"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,50180000,*,DDAHAZ,DDA,HD,"164908510,5"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,47750000,*,DDAHAZ,DDA,HD,"179,61"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36820000,*,DDAHAZ,DDA,HD,"2283195,43"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36210000,*,DDAHAZ,DDA,HD,"118225,36"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21680000,*,DDAHAZ,DDA,HD,"1926534,25"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36150000,*,DDAHAZ,DDA,HD,"15267796,4"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,35310000,*,DDAHAZ,DDA,HD,"10747793,2"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,42200000,*,DDAHAZ,DDA,HD,"6928357,66"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,52220000,*,DDAHAZ,DDA,HD,"4292200,14"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21760000,*,DDAHAZ,DDA,HD,"5730,35"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,65120000,*,DDAHAZ,DDA,HD,"104939557,7"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21080000,*,DDAHAZ,DDA,HD,"474711,58"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21360000,*,DDAHAZ,DDA,HD,"636014937,7"
2152154DDAHAZ*,CABI,,Private Bank and Advice,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,66060000,*,DDAHAZ,DDA,HD,"10410798,08"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,37780000,*,DDAHAZ,DDA,HD,"49401,73"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40920000,*,DDAHAZ,DDA,HD,"931087,92"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40640000,*,DDAHAZ,DDA,HD,"378837712,4"
2152154DDAHAZ*,CABI,,Private Bank and Advice,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36060000,*,DDAHAZ,DDA,HD,"61432618,58"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,60230000,*,DDAHAZ,DDA,HD,"1186051,99"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36130000,*,DDAHAZ,DDA,HD,"35467,01"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,29140000,*,DDAHAZ,DDA,HD,"5043306,84"
2152154DDAHAZ*,CABI,,Private Bank and Advice,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,56060000,*,DDAHAZ,DDA,HD,"3717411,26"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40540000,*,DDAHAZ,DDA,HD,"39940965,04"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21390000,*,DDAHAZ,DDA,HD,"2497082,73"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,60550000,*,DDAHAZ,DDA,HD,"59144791,02"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21300000,*,DDAHAZ,DDA,HD,"33,93"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40590000,*,DDAHAZ,DDA,HD,"3004,34"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,20670000,*,DDAHAZ,DDA,HD,"9555856,29"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,20180000,*,DDAHAZ,DDA,HD,"1766485,87"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,55260000,*,DDAHAZ,DDA,HD,"62470021,71"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,62560000,*,DDAHAZ,DDA,HD,"136854,21"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,24990000,*,DDAHAZ,DDA,HD,"3443598,66"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,20600000,*,DDAHAZ,DDA,HD,"67427,63"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21010000,*,DDAHAZ,DDA,HD,"8587820,4"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,36090000,*,DDAHAZ,DDA,HD,"21798892,62"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,30410000,*,DDAHAZ,DDA,HD,"210599,52"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,70030000,*,DDAHAZ,DDA,HD,"2361510,17"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,62220000,*,DDAHAZ,DDA,HD,"974811,2"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40600000,*,DDAHAZ,DDA,HD,1
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21650000,*,DDAHAZ,DDA,HD,"11641757,13"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,50160000,*,DDAHAZ,DDA,HD,"8174818,75"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,60300000,*,DDAHAZ,DDA,HD,"12913622,65"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,30180000,*,DDAHAZ,DDA,HD,"8385380,86"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,35540000,*,DDAHAZ,DDA,HD,"6853693,73"
2152154DDAHAZ*,CABI,,Diversified & Specialist Industries,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,22210000,*,DDAHAZ,DDA,HD,"5528395,02"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,25940000,*,DDAHAZ,DDA,HD,"2,46"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,62480000,*,DDAHAZ,DDA,HD,"209764,35"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,70040000,*,DDAHAZ,DDA,HD,"1236272,76"
2152154DDAHAZ*,CABI,,Private Bank and Advice,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,46060000,*,DDAHAZ,DDA,HD,"18003103,21"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,24980000,*,DDAHAZ,DDA,HD,"2299507,86"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,37740000,*,DDAHAZ,DDA,HD,"112467910,4"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,50310000,*,DDAHAZ,DDA,HD,"20038267,76"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,55320000,*,DDAHAZ,DDA,HD,"349155,19"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,25890000,*,DDAHAZ,DDA,HD,"64334,88"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,58180000,*,DDAHAZ,DDA,HD,"8522364,52"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,37790000,*,DDAHAZ,DDA,HD,"500285,22"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,35480000,*,DDAHAZ,DDA,HD,"79622959,11"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,21070000,*,DDAHAZ,DDA,HD,"2169080,48"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,70070000,*,DDAHAZ,DDA,HD,"3206751,1"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,62520000,*,DDAHAZ,DDA,HD,"22119434,3"
2152154DDAHAZ*,CABI,,Small to Medium Enterprise Banking,Deposits and other borrowings,2024-07-31,Commercial Division,CAPIDSAU,DDAHAZ,2152154,40680000,*,DDAHAZ,DDA,HD,"2281769,35"
